HashOwner,HashFunction,AverageAllocatedMb,AverageDuration,Timestamp
4e7b4a3593d87db480f87c2472fb40b9372769b8be3c8376b5b10a6aec442642,63be1a952a8e5b06858ac640b8ffda3fbc1744694c531472ac5e67e40979339a,246,475,123286
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,b1224a9c879b3aa7eb83c46a1f09fd8d300904b14e353d629f1e6a455034bb13,130,63,123761
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,123824
3ef7ab523ed108206e7cb630f490f423f095ee971667829e776ddfb9ed85ee15,eddf4557fae85aae06da41619ddefacb898bb7d170891153c266148405eb791c,223,42,124119
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,124161
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,124456
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,124751
abe9c32684eecf470828b8293487d05df3167bab4a02e966856c5da9582c5cea,f142e523dea152ba1d5d8a5b05fd3f6ed898c6e34539253a6224bf1c4ee3c24e,182,25,125046
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,a12d7ca0af06ae5a59eb1a04dd7d87491ed56a261d786f690c215afbfc158338,232,12,125071
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,125083
1e82fe99a8f5334179df931033e5d91fb38bbb5cc0553516e5264b7a3d3cd94f,6c37a2d541025befc579c81f5e04c25376e25c14d2a0f2f88d4cbcf5977f4613,476,219,125378
05adaa46797bfe5f970486cea2a55eda78fd8c4fbf1021b9956cf2a34af24dd2,4efb6265496986a90643c11dc2fa64e53dba32df6310cc5137bdac15707abe9c,189,157,125597
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,125754
5eb37a8498ef96083fed4768abf9cfd44925cc76a065df6a6767ed1e3030749d,a019f985b270ae7dd0c6a6898e6992cf1b52552ad2e200434bbf5382608563c9,170,105,126049
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,126154
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3,209,295,126449
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3,209,295,126744
dca6b75d51b494146b50f93b0f1a863ce99164942695e8309c5d64b47709064e,b544355bf572af6ccce3ba611f8fc69980969e92935abc05b23c7d4e944c287c,195,67890,127039
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,194929
67273e89acc518f0a9cb5209c376641eb054477a3c73099943cd96e95f448c13,eb1992bf7adca3447c6a08a14ac1b4848d20e276f68b2445c11d590776ec1c30,104,150,195224
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,a12d7ca0af06ae5a59eb1a04dd7d87491ed56a261d786f690c215afbfc158338,232,12,195374
3ef7ab523ed108206e7cb630f490f423f095ee971667829e776ddfb9ed85ee15,eddf4557fae85aae06da41619ddefacb898bb7d170891153c266148405eb791c,223,42,195386
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,195428
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,195723
cd9cf7553455c10ae7ca49ab3e81b01d59fbd74737a1ae55a9db5d48e25b6657,d55401a9ec43033039efaea8bd33197d153bc29a5f5a7b87f22ed14d808ac6ea,146,54,196018
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,196072
c5a9e1cb6879e4e2c552d664e9f81c5ad57d2574408a84e3256ace8131c8e416,83b3aa6a0849c0947995baf420b51f111686f19e22a90ea4841f9bb69f9c0b4f,228,52,196367
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,196419
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,196714
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,197009
67273e89acc518f0a9cb5209c376641eb054477a3c73099943cd96e95f448c13,eb1992bf7adca3447c6a08a14ac1b4848d20e276f68b2445c11d590776ec1c30,104,150,197304
05adaa46797bfe5f970486cea2a55eda78fd8c4fbf1021b9956cf2a34af24dd2,83481419a9879f859d982beccd40e91691a05897e315755c7946602ac89e55e2,210,75,197454
4e7b4a3593d87db480f87c2472fb40b9372769b8be3c8376b5b10a6aec442642,63be1a952a8e5b06858ac640b8ffda3fbc1744694c531472ac5e67e40979339a,246,475,197529
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,198004
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,198299
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,b1224a9c879b3aa7eb83c46a1f09fd8d300904b14e353d629f1e6a455034bb13,130,63,198594
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,198657
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,198689
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,b1224a9c879b3aa7eb83c46a1f09fd8d300904b14e353d629f1e6a455034bb13,130,63,198954
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,199017
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,199312
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,199607
67273e89acc518f0a9cb5209c376641eb054477a3c73099943cd96e95f448c13,d87fc346344738214a8e250c1ded491c482ca4eb4476549696e46dd60efd23ac,104,129,199902
c5a9e1cb6879e4e2c552d664e9f81c5ad57d2574408a84e3256ace8131c8e416,83b3aa6a0849c0947995baf420b51f111686f19e22a90ea4841f9bb69f9c0b4f,228,52,200031
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,200083
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,200378
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,200643
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,200938
c7eb557e2eb846d87bd18df93e7a4b9dd55e13be18d2061d0f7f3aca3b22a0b0,04605a37a22e05096e009845434d33bfd1c42cd67f6d72601d351e470614bf5f,160,2,201233
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,201235
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,201530
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,201825
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,202120
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,202415
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,202710
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,203005
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,203300
769dc60cf9d8b93bd2c41d29db1bf96b75bc4338a45489207d1ff910dd141c6d,8a3b5e4fd8e6d07528c9c135b7870bcb762579cfe7482293206f2eccd15ba1bb,228,869,203595
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,204464
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,204759
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,205054
eeea437d31d83e6dd1ecfbf3f1a126f6c020d6871831b7f5040276c97ccad31d,a30d7905672e6f4448e0da995cdc5dba5fa015d0038fbd4efb17fa59a4874bf1,361,749,205349
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,206098
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,206393
67273e89acc518f0a9cb5209c376641eb054477a3c73099943cd96e95f448c13,eb1992bf7adca3447c6a08a14ac1b4848d20e276f68b2445c11d590776ec1c30,104,150,206688
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,6776c74bb14a111c15d7548a916cb7c540716f739c7892ff9c5c5509818a3c6c,115,75,206838
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,206913
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,207208
f9132a0f7a058855ee1efd466a2999a97bbd50f7afaaf93dd4a938c4336dd7b5,8629c63faa856cb5bc942aea153ff857d2b15ff719d64d44f521a85580549ef7,131,208,207473
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,207681
5254c5a441b4b8fef203ad0bfb0d4645156bf1a552230a2402807603655df9fc,327cc8c827a4356b48ddb2e1156875ddf07a11f6cd4dfa59fa59413fdc353eaf,143,306,207713
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,208019
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,208314
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,208609
b196fbc1c7293126412501bb5e9566b79fb718cb1e8059162efd49a3e9ac752a,b63d279c74097b3d2bd4709d2c4a90f4aaac5e130afa33d65878f9fdefe4776a,190,1634,208904
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,210538
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,210833
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,211128
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,211423
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,211718
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,212013
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,212308
dca6b75d51b494146b50f93b0f1a863ce99164942695e8309c5d64b47709064e,875652920ad86e74f898a9dfa1a0a6d75c94f7aa794d3591659111603c7ff872,322,2282,212573
769dc60cf9d8b93bd2c41d29db1bf96b75bc4338a45489207d1ff910dd141c6d,8a3b5e4fd8e6d07528c9c135b7870bcb762579cfe7482293206f2eccd15ba1bb,228,869,214855
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,215724
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,216019
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,216314
05adaa46797bfe5f970486cea2a55eda78fd8c4fbf1021b9956cf2a34af24dd2,a2750195f148866be6fbe5d1837c782d15a7860dde59328754828f19dd47add8,262,24,216609
c455703077a17a9b8d0fc655d939fcc6d24d819fa9a1066b74f710c35a43cbc8,c13acdc7567b225971cef2416a3a2b03c8a4d8d154df48afe75834e2f5c59ddf,120,47,216633
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,216680
dca6b75d51b494146b50f93b0f1a863ce99164942695e8309c5d64b47709064e,b544355bf572af6ccce3ba611f8fc69980969e92935abc05b23c7d4e944c287c,195,67890,216975
6c10326cf10b75d6fd0a586d896d195e1ad7ff52d20bd92342783b550e45becf,9a596d95289ed3175b55b2259ed7c4455c382cd3371bc738db77e4fb0c99b7f9,143,50,284865
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,284915
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,285180
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,285445
ee56aa3b2b5d2a5df3d31c5f5b009767391f6ae362bccd66630e91a1f68137b0,1d8f4a33ef584c9396a70cb3c5e1f71e4d847e1d345c03fe6c41306af9d07099,99,1,285740
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,285741
c5a9e1cb6879e4e2c552d664e9f81c5ad57d2574408a84e3256ace8131c8e416,83b3aa6a0849c0947995baf420b51f111686f19e22a90ea4841f9bb69f9c0b4f,228,52,286036
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,286088
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,286383
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,286678
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,286973
16faaabe5131dea22c945a88c79c7841b8c03f1e35636e2d5e68de1446300f7a,4a2cba061b07d3d0e86af648bf5640e323587d52d70da0fd7b8b0bf66dbe9fb6,131,82,287268
454e4f4def80d8cc457e22639506b924d006be91813fa9a73d189b4bda40bee5,9bce5e2ee302cba459ff2ca75e37cdb0dba32118fe1fd0762eb4726f214eefbf,570,572,287350
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,287922
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,288217
7e659a5884d03424815f3025c42dca40d06de97619771152e629353484a6e308,12c1683495eee1b714c9b0a145630b2e10ef92ec97be67cb46bf6ba23b83cd78,194,171,288512
7e659a5884d03424815f3025c42dca40d06de97619771152e629353484a6e308,12c1683495eee1b714c9b0a145630b2e10ef92ec97be67cb46bf6ba23b83cd78,194,171,288683
87e09914f5b7bf152da3383ee2f7cc0f52f69b7c1445d4c584f13a4d347dbfbb,4456b981d48aae1e52ca3615ff8328f0ae2b7786978b8385af9e3286b68b09d4,135,6,288854
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,288860
b64cb958092e6404f82a048d58d7f17a749e931384ae7d13acea09674fce5403,cd410a40c9df800a5a65f756b21fec2fd5c60be1242527bc98c1c3082032be2f,116,210,289125
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,b1224a9c879b3aa7eb83c46a1f09fd8d300904b14e353d629f1e6a455034bb13,130,63,289335
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,0db2042e20c50809e368f56505cfc4b10cc5153d27c722d9aecf0b0255fbcec5,242,1152,289398
dca6b75d51b494146b50f93b0f1a863ce99164942695e8309c5d64b47709064e,875652920ad86e74f898a9dfa1a0a6d75c94f7aa794d3591659111603c7ff872,322,2282,290550
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,292832
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,293127
67273e89acc518f0a9cb5209c376641eb054477a3c73099943cd96e95f448c13,eb1992bf7adca3447c6a08a14ac1b4848d20e276f68b2445c11d590776ec1c30,104,150,293422
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,293572
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,293867
769dc60cf9d8b93bd2c41d29db1bf96b75bc4338a45489207d1ff910dd141c6d,8a3b5e4fd8e6d07528c9c135b7870bcb762579cfe7482293206f2eccd15ba1bb,228,869,294162
b45d98083160cefd80291c90d4ed7597c61ecd67ac7c8cadf77fab1b3ecd2d98,0a0cfaed2adac932229c5de33296a845a1e71b854833440e0552c858dad256d0,163,162,295031
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,295193
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,295488
5eb37a8498ef96083fed4768abf9cfd44925cc76a065df6a6767ed1e3030749d,a019f985b270ae7dd0c6a6898e6992cf1b52552ad2e200434bbf5382608563c9,170,105,295783
5254c5a441b4b8fef203ad0bfb0d4645156bf1a552230a2402807603655df9fc,327cc8c827a4356b48ddb2e1156875ddf07a11f6cd4dfa59fa59413fdc353eaf,143,306,295888
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,296194
4e7b4a3593d87db480f87c2472fb40b9372769b8be3c8376b5b10a6aec442642,63be1a952a8e5b06858ac640b8ffda3fbc1744694c531472ac5e67e40979339a,246,475,296459
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,296934
87e09914f5b7bf152da3383ee2f7cc0f52f69b7c1445d4c584f13a4d347dbfbb,4456b981d48aae1e52ca3615ff8328f0ae2b7786978b8385af9e3286b68b09d4,135,6,297229
621a6d0ba3ab7a33d5b0c9213f0c834a64f833e7fbd2e012b052a6e943032e53,fc1957eeb894cf80dc11a8dc7649baab59e04a0111696896a1d7c780621d40e2,117,4,297235
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,297239
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,297534
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,32f895ab08cbca73ccbe56f48d036448c6550435193d3e20def45db9e6d3fa0c,232,54,297799
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,297853
dca6b75d51b494146b50f93b0f1a863ce99164942695e8309c5d64b47709064e,875652920ad86e74f898a9dfa1a0a6d75c94f7aa794d3591659111603c7ff872,322,2282,298148
